Count,Message,SearchCriteria,Results
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 5565, 'Model_Name': '240SX'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 5566, 'Model_Name': '300ZX'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 5748, 'Model_Name': 'Pickup'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 5756, 'Model_Name': 'Altra-EV'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 11506, 'Model_Name': 'NX'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 11507, 'Model_Name': 'NX/Sentra'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 11508, 'Model_Name': 'Stanza'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 11509, 'Model_Name': 'Axxess'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 13524, 'Model_Name': 'PULSAR'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 14272, 'Model_Name': 'Van'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 14329, 'Model_Name': 'Stanza Wagon'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 14385, 'Model_Name': '200SX'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 17214, 'Model_Name': 'Rogue Sport'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 17615, 'Model_Name': 'Sentra Classic'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 17616, 'Model_Name': 'Altra'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 17817, 'Model_Name': 'Micra'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 18137, 'Model_Name': 'Rogue Select'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 22791, 'Model_Name': 'Kicks'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 30039, 'Model_Name': 'NISSAN Z'}"
42,Response returned successfully,Make:nissan,"{'Make_ID': 478, 'Make_Name': 'Nissan', 'Model_ID': 30884, 'Model_Name': 'ARIYA'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2180, 'Model_Name': 'GS'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2182, 'Model_Name': 'LS'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2183, 'Model_Name': 'SC'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2184, 'Model_Name': 'IS'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2212, 'Model_Name': 'LX'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2214, 'Model_Name': 'RX'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2215, 'Model_Name': 'GX'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 2475, 'Model_Name': 'ES'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 3154, 'Model_Name': 'CT'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 3185, 'Model_Name': 'HS'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 3406, 'Model_Name': 'RC'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 3652, 'Model_Name': 'LFA'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 3653, 'Model_Name': 'NX'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 21951, 'Model_Name': 'RC-F'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 24941, 'Model_Name': 'LC'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 24984, 'Model_Name': 'UX'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 31443, 'Model_Name': 'RZ 450e'}"
18,Response returned successfully,Make:lexus,"{'Make_ID': 515, 'Make_Name': 'Lexus', 'Model_ID': 32636, 'Model_Name': 'TX'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2299, 'Model_Name': 'Rio'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2460, 'Model_Name': 'Soul'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2461, 'Model_Name': 'Borrego'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2462, 'Model_Name': 'Forte'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2738, 'Model_Name': 'Rondo'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2739, 'Model_Name': 'Optima'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2740, 'Model_Name': 'Sedona'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2769, 'Model_Name': 'Sorento'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 2770, 'Model_Name': 'Sportage'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 3071, 'Model_Name': 'Cadenza'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 3184, 'Model_Name': 'K900'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 5498, 'Model_Name': 'Sephia'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 5499, 'Model_Name': 'Spectra'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 5500, 'Model_Name': 'Amanti'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 5759, 'Model_Name': 'Spectra LD'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 9243, 'Model_Name': 'Sephia II/Spectra'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 12815, 'Model_Name': 'Forte Koup'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 13630, 'Model_Name': 'Soul EV'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 5848, 'Make_Name': 'MGS Grand Sport (Mardikian)', 'Model_ID': 15271, 'Model_Name': 'Miami'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 15705, 'Model_Name': 'Niro'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 21370, 'Model_Name': 'Stinger'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 25756, 'Model_Name': 'Telluride'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 26900, 'Model_Name': 'Seltos'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 27527, 'Model_Name': 'K5'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 28294, 'Model_Name': 'Carnival'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 29462, 'Model_Name': 'EV6'}"
27,Response returned successfully,Make:kia,"{'Make_ID': 499, 'Make_Name': 'Kia', 'Model_ID': 32587, 'Model_Name': 'EV9'}"
